episode,reward,steps,success,epsilon,invalid_moves,loss
244,-149,124,1,0.2943280830920294,14,0.2164957695678177
245,-381,200,0,0.29285644267656924,18,0.16257968913763762
246,-372,200,0,0.2913921604631864,17,0.1319883816607762
247,-9,74,1,0.28993519966087045,4,0.13083102085904494
248,-97,108,1,0.2884855236625661,10,0.1466927750001627
249,-327,200,0,0.28704309604425327,12,0.10368230525869876
250,-390,200,0,0.285607880564032,20,0.08013929949782322
251,-59,88,1,0.28417984116121187,8,0.07027036558032375
252,-453,200,0,0.2827589419554058,26,0.09189051475026645
253,-139,141,1,0.28134514724562876,11,0.08705291971366139
254,-85,105,1,0.2799384215094006,9,0.08892978787910016
255,21,44,1,0.27853872940185365,4,0.06929048956160179
256,-345,200,0,0.27714603575484437,14,0.09330893420439679
257,-101,94,1,0.2757603055760701,12,0.0745915545328976
258,-327,200,0,0.2743815040481898,12,0.07191755848936737
259,-408,200,0,0.2730095965279488,21,0.05988756824517623
260,-399,200,0,0.27164454854530906,20,0.06872331216465682
261,13,34,1,0.2702863258025825,6,0.5828325921560035
262,-211,177,1,0.2689348941735696,15,0.3981876400178351
263,-51,107,1,0.26759021970270175,5,0.2959697586875931
264,1,73,1,0.2662522686041882,3,0.290601247028537
265,29,54,1,0.2649210072611673,2,0.24070961765634516
266,-153,119,1,0.26359640222486147,15,0.18146457595891563
267,-83,85,1,0.26227842021373715,11,0.1862519013147582
268,-381,200,0,0.2609670281126685,19,0.14576728439424186
269,-23,88,1,0.25966219297210513,4,0.16857706851177764
270,37,37,1,0.2583638820072446,3,0.15701846388244145
271,27,38,1,0.2570720625972084,4,0.18352349906375534
272,-199,183,1,0.25578670228422234,13,0.12670062137564106
273,-109,156,1,0.25450776877280124,6,0.11215939910825676
274,-45,101,1,0.2532352299289372,5,0.15296859225018486
275,-49,78,1,0.2519690537792925,8,0.13094494574798796
276,-103,141,1,0.2507092085103961,7,0.15329105478912883
277,-11,76,1,0.2494556624678441,4,0.12171857419276708
278,19,46,1,0.24820838415550486,4,0.12599202757701278
279,-51,107,1,0.24696734223472733,5,0.10382456041298041
280,73,28,1,0.2457325055235537,0,0.1222879624360108
281,33,32,1,0.24450384299593592,4,0.5159384269500151
282,19,46,1,0.24328132378095624,4,0.5445551188743633
283,69,23,1,0.24206491716205145,1,0.610399476940865
284,-1,48,1,0.2408545925762412,6,0.3106908774158607
285,61,31,1,0.23965031961336,1,0.3652606413909985
286,-25,81,1,0.2384520680152932,5,0.37079287727972793
287,27,47,1,0.23725980767521673,3,0.3686860451336078
288,29,45,1,0.23607350863684065,3,0.1995810803439882
289,-139,123,1,0.23489314109365644,13,0.27148764873514086
290,-11,67,1,0.23371867538818816,5,0.1523881029309844
291,23,51,1,0.23255008201124722,3,0.270246644157405
292,31,43,1,0.231387331601191,3,0.2206739678459112
293,-29,94,1,0.23023039494318503,4,0.17631675193750082
294,-89,109,1,0.2290792429684691,9,0.19134459354051755
295,59,42,1,0.22793384675362674,0,0.14524053609264748
296,29,45,1,0.22679417751985861,3,0.23881048505297967
297,-17,64,1,0.22566020663225933,6,0.18186791118932888
298,-101,112,1,0.22453190559909803,10,0.10681442011264153
299,37,55,1,0.22340924607110255,1,0.2113874136216261
300,31,61,1,0.22229219984074702,1,0.12245143378596203
301,59,33,1,0.2211807388415433,1,0.7857241517666614
302,57,26,1,0.22007483514733558,2,0.5166348577118837
303,39,44,1,0.2189744609715989,2,0.5672629762610252
304,71,21,1,0.2178795886667409,1,0.5318367697653317
305,45,38,1,0.2167901907234072,2,0.46645485879363197
306,41,42,1,0.21570623976979014,2,0.3957852783745953
307,47,36,1,0.21462770857094118,2,0.3816152721281267
308,35,39,1,0.21355457002808648,3,0.2444898433601245
309,23,42,1,0.21248679717794605,4,0.1947080524682644
310,51,32,1,0.21142436319205632,2,0.23384271960821934
311,67,25,1,0.21036724137609603,1,0.25719116007909176
312,45,38,1,0.20931540516921554,2,0.2700166043727414
313,39,35,1,0.20826882814336947,3,0.2706173398132835
314,33,32,1,0.20722748400265262,4,0.1703649473929545
315,71,21,1,0.20619134658263935,1,0.1973578961388696
316,67,25,1,0.20516038984972615,1,0.23423404313623905
317,53,30,1,0.2041345879004775,2,0.12716540830830733
318,61,31,1,0.2031139149609751,1,0.21779599676900094
319,-11,49,1,0.20209834538617025,7,0.15020787465024968
320,51,32,1,0.2010878536592394,2,0.1690868235891685
321,69,23,1,0.2000824143909432,1,1.380178126304046
322,83,18,1,0.19908200231898848,0,0.8442692930499712
323,81,20,1,0.19808659230739353,0,0.8320794461295009
324,73,19,1,0.19709615934585656,1,0.602812755264734
325,49,25,1,0.19611067854912728,3,0.6832385671138763
326,59,24,1,0.19513012515638165,2,0.5045822610457739
327,71,21,1,0.19415447453059972,1,0.3950736735548292
328,59,24,1,0.19318370215794672,2,0.3737736598898967
329,73,19,1,0.192217783647157,1,0.42493511579538645
330,49,25,1,0.1912566947289212,3,0.26995366111397745
331,73,19,1,0.1903004112552766,1,0.2984053459214537
332,67,25,1,0.18934890919900021,1,0.3249309915304184
333,83,18,1,0.18840216465300522,0,0.22134020872828034
334,81,20,1,0.18746015382974018,0,0.28951685689389706
335,59,24,1,0.1865228530605915,2,0.2954016560688615
336,81,20,1,0.18559023879528855,0,0.29678504783660176
337,77,24,1,0.1846622876013121,0,0.1908448370619832
338,77,24,1,0.18373897616330553,0,0.18714825040660799
339,73,19,1,0.182820281282489,1,0.1495499928040724
340,45,29,1,0.18190617987607657,3,0.19353292848722176
341,73,19,1,0.18099664897669618,1,1.6247198236616034
342,63,29,1,0.1800916657318127,1,0.89702265529797
343,69,23,1,0.17919120740315364,1,0.6008362957964772
344,63,20,1,0.17829525136613786,2,0.4157190464437008
345,83,18,1,0.17740377510930716,0,0.4596496530705028
346,77,24,1,0.17651675623376062,0,0.445109779946506
347,79,22,1,0.1756341724525918,0,0.2924958790059794
348,79,22,1,0.17475600159032884,0,0.36138330213725567
349,73,28,1,0.17388222158237718,0,0.415627583861351
350,67,25,1,0.1730128104744653,1,0.2615015043318272
351,43,31,1,0.17214774642209296,3,0.3351484340645613
352,65,27,1,0.1712870076899825,1,0.3331366327625734
353,75,26,1,0.17043057265153258,0,0.19932751450687647
354,65,27,1,0.16957841978827493,1,0.22048150340991993
355,71,21,1,0.16873052768933355,1,0.22470022578324592
356,57,26,1,0.1678868750508869,2,0.2358739047239606
357,73,19,1,0.16704744067563246,1,0.1554555683151672
358,81,20,1,0.1662122034722543,0,0.1981919316574931
359,73,19,1,0.16538114245489302,1,0.16655996598695455
360,59,24,1,0.16455423674261854,2,0.12917271438830843
361,81,20,1,0.16373146555890544,0,1.6912760525941848
362,73,19,1,0.16291280823111093,1,1.0120173363309157
363,73,19,1,0.16209824418995536,1,1.116918654426148
364,63,20,1,0.16128775296900558,2,0.9623078763484955
365,73,19,1,0.16048131420416054,1,0.7918148025086051
366,59,24,1,0.15967890763313974,2,0.5239354930818081
367,69,23,1,0.15888051309497406,1,0.5396728781254395
368,73,19,1,0.1580861105294992,1,0.42133838526512446
369,71,21,1,0.1572956799768517,1,0.3470778514941533
370,79,22,1,0.15650920157696743,0,0.26762058856812393
371,81,20,1,0.1557266555690826,0,0.22407457046210766
372,67,25,1,0.1549480222912372,1,0.2222821781039238
373,57,26,1,0.15417328217978102,2,0.18899354614460698
374,81,20,1,0.1534024157688821,0,0.13450600262731313
375,81,20,1,0.1526354036900377,0,0.26360313780605793
376,51,32,1,0.1518722266715875,2,0.11133010490448214
377,73,19,1,0.15111286553822956,1,0.12706779546447491
378,25,31,1,0.15035730121053842,5,0.2719816754782392
379,69,23,1,0.14960551470448571,1,0.26024475402158237
380,63,20,1,0.14885748713096328,2,0.18901639357209205
381,73,19,1,0.14811319969530845,1,2.713917280498304
382,79,22,1,0.1473726336968319,0,1.9712300300598145
383,53,30,1,0.14663577052834775,2,1.4907129565874735
384,81,20,1,0.14590259167570602,0,1.123109582066536
385,71,21,1,0.1451730787173275,1,0.8749686933699108
386,69,23,1,0.14444721332374086,1,0.5757953693037448
387,79,22,1,0.14372497725712216,0,0.39833671938289295
388,81,20,1,0.14300635237083656,0,0.37922184765338895
389,69,23,1,0.14229132060898236,1,0.32469274864896486
390,81,20,1,0.14157986400593744,0,0.28937018746510146
391,79,22,1,0.14087196468590776,0,0.2995053185996684
392,69,23,1,0.14016760486247823,1,0.2702981881473375
393,83,18,1,0.13946676683816583,0,0.33577499186827076
394,73,19,1,0.138769433003975,1,0.14570380953189574
395,79,22,1,0.13807558583895513,0,0.23134263714944775
396,83,18,1,0.13738520790976036,0,0.21645275017039645
397,61,22,1,0.13669828187021155,2,0.21420409763231874
398,83,18,1,0.13601479046086049,0,0.19439259031787515
399,83,18,1,0.1353347165085562,0,0.13665933907032013
400,79,22,1,0.1346580429260134,0,0.21104942351071673
401,81,20,1,0.13398475271138335,0,4.383507525920868
402,83,18,1,0.13331482894782642,0,2.867251369688246
403,83,18,1,0.13264825480308728,0,1.6476302478048537
404,77,24,1,0.13198501352907185,0,1.155767557521661
405,69,23,1,0.1313250884614265,1,0.9251586820768274
406,79,22,1,0.13066846301911936,0,0.733679665083235
407,77,24,1,0.13001512070402377,0,0.5409708345929781
408,53,21,1,0.12936504510050365,3,0.6188017612411862
409,63,20,1,0.12871821987500112,2,0.44707987606525423
410,51,23,1,0.12807462877562611,3,0.41840899654704594
411,51,23,1,0.12743425563174798,3,0.4172603854828555
412,49,25,1,0.12679708435358925,3,0.3546791145205498
413,61,22,1,0.1261630989318213,2,0.35018326257440174
414,83,18,1,0.1255322834371622,0,0.32567160131616724
415,73,19,1,0.12490462201997637,1,0.3010803563030143
416,83,18,1,0.1242800989098765,0,0.15133001717428365
417,79,22,1,0.12365869841532712,0,0.45187964324246754
418,77,24,1,0.12304040492325048,0,0.31215414715309936
419,83,18,1,0.12242520289863423,0,0.2631954120265113
420,83,18,1,0.12181307688414106,0,0.276433472107682
421,63,20,1,0.12120401149972035,2,5.157041275501252
422,83,18,1,0.12059799144222175,0,2.90635085105896
423,81,20,1,0.11999500148501063,0,1.8487318277359008
424,73,19,1,0.11939502647758558,1,1.3626383574385392
425,79,22,1,0.11879805134519765,0,0.988089071078734
426,83,18,1,0.11820406108847166,0,0.880859836935997
427,83,18,1,0.1176130407830293,0,0.7236984521150589
428,83,18,1,0.11702497557911415,0,0.6072080118788613
429,69,23,1,0.11643985070121858,1,0.5493246977743895
430,81,20,1,0.11585765144771248,0,0.5440557330846787
431,73,19,1,0.11527836319047392,1,0.4424300985900979
432,53,21,1,0.11470197137452155,3,0.4424103867439997
433,81,20,1,0.11412846151764894,0,0.46650186330080035
434,71,21,1,0.1135578192100607,1,0.3496440403340828
435,73,19,1,0.11299003011401039,1,0.4638317148936422
436,73,19,1,0.11242507996344034,1,0.2801558277324626
437,63,20,1,0.11186295456362313,2,0.2643795982003212
438,61,22,1,0.11130363979080501,2,0.30508734404363413
439,73,19,1,0.11074712159185099,1,0.26664273323197113
440,73,19,1,0.11019338598389174,1,0.2188545186072588
441,81,20,1,0.10964241905397228,0,4.450241911411285
442,83,18,1,0.10909420695870241,0,2.564320001337263
443,81,20,1,0.1085487359239089,0,1.6442835927009583
444,69,23,1,0.10800599224428936,1,1.2114239568295686
445,81,20,1,0.10746596228306791,0,0.8533954247832298
446,81,20,1,0.10692863247165257,0,0.6732711583375931
447,83,18,1,0.1063939893092943,0,0.7571185396777259
448,73,19,1,0.10586201936274783,1,0.592640672075121
449,71,21,1,0.10533270926593409,1,0.5536396134467352
450,81,20,1,0.10480604571960442,0,0.39566086754202845
451,71,21,1,0.1042820154910064,1,0.4601954803580329
452,69,23,1,0.10376060541355137,1,0.3305409440527792
453,71,21,1,0.1032418023864836,1,0.3945219232922509
454,79,22,1,0.10272559337455119,0,0.30179474358870223
455,83,18,1,0.10221196540767843,0,0.4161761966016557
456,83,18,1,0.10170090558064004,0,0.2607923794744743
457,61,22,1,0.10119240105273684,2,0.477579479529099
458,71,21,1,0.10068643904747315,1,0.36435455012889134
459,73,19,1,0.10018300685223579,1,0.22188480634634433
460,83,18,1,0.0996820918179746,0,0.3822036793248521
461,81,20,1,0.09918368135888474,0,3.119625324010849
462,73,19,1,0.09868776295209031,1,1.2563239304642928
463,81,20,1,0.09819432413732986,0,0.9110322996973992
464,73,19,1,0.09770335251664321,1,0.5821910665223473
465,71,21,1,0.09721483575406,1,0.7107744514942169
466,79,22,1,0.09672876157528969,0,0.42665698853406037
467,81,20,1,0.09624511776741324,0,0.3827497178688645
468,79,22,1,0.09576389217857617,0,0.3169403001666069
469,81,20,1,0.09528507271768329,0,0.3603256192058325
470,71,21,1,0.09480864735409487,1,0.40137925424746107
471,73,19,1,0.0943346041173244,1,0.35318464197610555
472,83,18,1,0.09386293109673778,0,0.28397448112567264
473,81,20,1,0.09339361644125409,0,0.28489977642893793
474,83,18,1,0.09292664835904782,0,0.3292214775251018
475,79,22,1,0.09246201511725258,0,0.3127725324170156
476,83,18,1,0.09199970504166631,0,0.358198001773821
477,81,20,1,0.09153970651645797,0,0.2096410881727934
478,83,18,1,0.09108200798387568,0,0.3383022263232205
479,83,18,1,0.0906265979439563,0,0.23087678249511454
480,69,23,1,0.09017346495423652,1,0.3288797585536604
481,83,18,1,0.08972259762946533,0,1.4081211752361722
482,73,19,1,0.089273984641318,1,0.6434826145046636
483,83,18,1,0.0888276147181114,0,0.3896746109757159
484,83,18,1,0.08838347664452084,0,0.34830062091350555
485,73,19,1,0.08794155926129824,1,0.2769607105537465
486,81,20,1,0.08750185146499175,0,0.15826250836253167
487,83,18,1,0.08706434220766679,0,0.20908984541893005
488,83,18,1,0.08662902049662846,0,0.34359197815259296
489,83,18,1,0.08619587539414532,0,0.23760002623829576
490,59,24,1,0.08576489601717459,2,0.22852045421799025
491,83,18,1,0.08533607153708872,0,0.24795768927368853
492,81,20,1,0.08490939117940327,0,0.16444442430511116
493,83,18,1,0.08448484422350626,0,0.11820470086402363
494,71,21,1,0.08406242000238873,1,0.2692979457122939
495,83,18,1,0.08364210790237678,0,0.13441594959133202
496,73,19,1,0.0832238973628649,1,0.10130784082177438
497,61,22,1,0.08280777787605056,2,0.14532566036690364
498,73,19,1,0.08239373898667031,1,0.20320847757944935
499,83,18,1,0.08198177029173696,0,0.0969433749301566
500,81,20,1,0.08157186144027828,0,0.08177939783781767
